CHAPTER I -	Another Day, Another Drachma	A Growing Sickness
CHAPTER I -	Another Day, Another Drachma	And the Streets Run Red
CHAPTER I -	Another Day, Another Drachma	Athens' Last Hope
CHAPTER I -	Another Day, Another Drachma	A Mother's Prayers
CHAPTER I -	Another Day, Another Drachma	Catching Up
CHAPTER I -	Another Day, Another Drachma	Quarry Quandary
CHAPTER I -	Another Day, Another Drachma	Death and Disorder
CHAPTER I -	Another Day, Another Drachma	The Paros Blockade
CHAPTER I -	Another Day, Another Drachma	Unified Front
CHAPTER I -	Another Day, Another Drachma	A Family’s Legacy
CHAPTER I -	Another Day, Another Drachma	Lore of the Sphinx
CHAPTER I -	Another Day, Another Drachma	Awaken the Myth
CHAPTER I -	Another Day, Another Drachma	Myths and Minotaurs
CHAPTER I -	Another Day, Another Drachma	Of Minotaurs and Men
CHAPTER I -	Another Day, Another Drachma	Recollections
CHAPTER I -	Another Day, Another Drachma	Full Circle
CHAPTER I -	Another Day, Another Drachma	Blood in the Water
CHAPTER I -	Another Day, Another Drachma	Catch and Release
CHAPTER I -	Another Day, Another Drachma	The Lost Arkalochori Axe
CHAPTER I -	Another Day, Another Drachma	Seeking Answers
CHAPTER I -	Another Day, Another Drachma	He Waits
CHAPTER I -	Another Day, Another Drachma	A God Among Men
CHAPTER I -	Another Day, Another Drachma	Left to Dye
CHAPTER I -	Another Day, Another Drachma	Stairway to Olympos
CHAPTER I -	Another Day, Another Drachma	Home Sweet Home
CHAPTER I -	Another Day, Another Drachma	Kings of Sparta
CHAPTER I -	Another Day, Another Drachma	Bully the Bullies
CHAPTER I -	Another Day, Another Drachma	One Bad Spartan Spoils the Bunch
CHAPTER I -	Another Day, Another Drachma	Delivering a Champion
CHAPTER I -	Another Day, Another Drachma	The Contender
CHAPTER I -	Another Day, Another Drachma	The Long Game
CHAPTER I -	Another Day, Another Drachma	Pankration
CHAPTER I -	Another Day, Another Drachma	To Kill or Not to Kill
CHAPTER I -	Another Day, Another Drachma	Judge, Jury, Executioner
CHAPTER I -	Another Day, Another Drachma	Breaking Bread
CHAPTER I -	Another Day, Another Drachma	White Lies and Blackmail
CHAPTER I -	Another Day, Another Drachma	Gluten Free
CHAPTER I -	Another Day, Another Drachma	The Conqueror
CHAPTER I -	Another Day, Another Drachma	The Last Hunt of Nesaia
CHAPTER I -	Another Day, Another Drachma	The End of Drakon
CHAPTER I -	Another Day, Another Drachma	The Fall of Deianeira
CHAPTER I -	Another Day, Another Drachma	The Last Fight of Aristaios
CHAPTER I -	Another Day, Another Drachma	A Bloody Feast
CHAPTER I -	Another Day, Another Drachma	The Battle of Pylos
CHAPTER I -	Another Day, Another Drachma	Dong Time
CHAPTER I -	Another Day, Another Drachma	The Resistance
CHAPTER I -	Another Day, Another Drachma	Unearthing the Truth
CHAPTER I -	Another Day, Another Drachma	An Actor's Life for Me
CHAPTER I -	Another Day, Another Drachma	A-Musing Tale
CHAPTER I -	Another Day, Another Drachma	The Knights
CHAPTER I -	Another Day, Another Drachma	We Will Rise
CHAPTER I -	Another Day, Another Drachma	Where It All Began
CHAPTER I -	Another Day, Another Drachma	Dinner in Sparta
CHAPTER I -	Another Day, Another Drachma	A Fresh Start
CHAPTER I -	Another Day, Another Drachma	Romancing the Stone Garden
CHAPTER I -	Another Day, Another Drachma	Love's Long Shadow
CHAPTER I -	Another Day, Another Drachma	A Slithery Plea
CHAPTER I -	Another Day, Another Drachma	Hard to Artemis
CHAPTER I -	Another Day, Another Drachma	Heavy is the Spear
CHAPTER I -	Another Day, Another Drachma	Keys to Happiness?
CHAPTER I -	Another Day, Another Drachma	Writhing Dead
CHAPTER I -	Another Day, Another Drachma	Ancient Revelations
CHAPTER I -	Another Day, Another Drachma	THE END
CHAPTER II -	A Debt to Pay	King Leonidas of Sparta
CHAPTER II -	A Debt to Pay	480 BCE - Battle of Thermopylai
CHAPTER II -	A Debt to Pay	Kephallonia Islands
CHAPTER II -	A Debt to Pay	431 BCE
CHAPTER II -	A Debt to Pay	So it Begins
CHAPTER II -	A Debt to Pay	Debt Collector
CHAPTER II -	A Debt to Pay	An Eye for an Eye
CHAPTER II -	A Debt to Pay	Fancy Guests
CHAPTER II -	A Debt to Pay	The Blood Fever
CHAPTER II -	A Debt to Pay	Penelope's Shroud
CHAPTER II -	A Debt to Pay	A Small Odyssey
CHAPTER II -	A Debt to Pay	The Big Break
CHAPTER II -	A Debt to Pay	UBISOFT PRESENTS
CHAPTER II -	A Debt to Pay	ASSASSIN’S CREED ODYSSEY
CHAPTER II -	A Debt to Pay	Learning the Ropes
CHAPTER II -	A Debt to Pay	Equal Employment Opportunity Program
CHAPTER II -	A Debt to Pay	A Journey Into War
CHAPTER II -	A Debt to Pay	The Missing Map
CHAPTER II -	A Debt to Pay	Portion Control
CHAPTER II -	A Debt to Pay	A Family Ordeal
CHAPTER II -	A Debt to Pay	The True Story
CHAPTER II -	A Debt to Pay	The Final Push
CHAPTER II -	A Debt to Pay	The Wolf of Sparta
CHAPTER II -	A Debt to Pay	Onward to Phokis
CHAPTER II -	A Debt to Pay	The Wolf’s Fate
CHAPTER II -	A Debt to Pay	Consulting a Ghost
CHAPTER II -	A Debt to Pay	The Truth Will Out
CHAPTER II -	A Debt to Pay	Snake in the Grass
CHAPTER II -	A Debt to Pay	The Serpent’s Lair
CHAPTER II -	A Debt to Pay	Memories Awoken
CHAPTER II -	A Debt to Pay	Welcome to Athens
CHAPTER II -	A Debt to Pay	A Venomous Encounter
CHAPTER II -	A Debt to Pay	Ostracized
CHAPTER II -	A Debt to Pay	Perikles's Symposium
CHAPTER II -	A Debt to Pay	Oil and Love
CHAPTER II -	A Debt to Pay	Drink Up
CHAPTER II -	A Debt to Pay	To Find a Girl
CHAPTER II -	A Debt to Pay	To Help a Girl
CHAPTER II -	A Debt to Pay	Follow That Boat
CHAPTER II -	A Debt to Pay	Port of Lawlessness
CHAPTER II -	A Debt to Pay	Monger Down
CHAPTER II -	A Debt to Pay	First Do No Harm
CHAPTER II -	A Debt to Pay	The Doctor Will See You Now
CHAPTER II -	A Debt to Pay	The Priests of Asklepios
CHAPTER II -	A Debt to Pay	Enough is Enough
CHAPTER II -	A Debt to Pay	Written in Stone
CHAPTER II -	A Debt to Pay	A Hearth for a Head
CHAPTER II -	A Debt to Pay	Speak No Evil
CHAPTER II -	A Debt to Pay	Ashes to Ashes
CHAPTER II -	A Debt to Pay	Death Comes for Us All
CHAPTER II -	A Debt to Pay	Island of Misfortune
CHAPTER II -	A Debt to Pay	Abandoned by the Gods
CHAPTER II -	A Debt to Pay	A Growing Sickness
CHAPTER II -	A Debt to Pay	And the Streets Run Red
CHAPTER II -	A Debt to Pay	Athens' Last Hope
CHAPTER II -	A Debt to Pay	A Mother's Prayers
CHAPTER II -	A Debt to Pay	Catching Up
CHAPTER II -	A Debt to Pay	Quarry Quandary
CHAPTER II -	A Debt to Pay	Death and Disorder
CHAPTER II -	A Debt to Pay	The Paros Blockade
CHAPTER II -	A Debt to Pay	Unified Front
CHAPTER II -	A Debt to Pay	A Family’s Legacy
CHAPTER II -	A Debt to Pay	Lore of the Sphinx
CHAPTER II -	A Debt to Pay	Awaken the Myth
CHAPTER II -	A Debt to Pay	Myths and Minotaurs
CHAPTER II -	A Debt to Pay	Of Minotaurs and Men
CHAPTER II -	A Debt to Pay	Recollections
CHAPTER II -	A Debt to Pay	Full Circle
CHAPTER II -	A Debt to Pay	Blood in the Water
CHAPTER II -	A Debt to Pay	Catch and Release
CHAPTER II -	A Debt to Pay	The Lost Arkalochori Axe
CHAPTER II -	A Debt to Pay	Seeking Answers
CHAPTER II -	A Debt to Pay	He Waits
CHAPTER II -	A Debt to Pay	A God Among Men
CHAPTER II -	A Debt to Pay	Left to Dye
CHAPTER II -	A Debt to Pay	Stairway to Olympos
CHAPTER II -	A Debt to Pay	Home Sweet Home
CHAPTER II -	A Debt to Pay	Kings of Sparta
CHAPTER II -	A Debt to Pay	Bully the Bullies
CHAPTER II -	A Debt to Pay	One Bad Spartan Spoils the Bunch
CHAPTER II -	A Debt to Pay	Delivering a Champion
CHAPTER II -	A Debt to Pay	The Contender
CHAPTER II -	A Debt to Pay	The Long Game
CHAPTER II -	A Debt to Pay	Pankration
CHAPTER II -	A Debt to Pay	To Kill or Not to Kill
CHAPTER II -	A Debt to Pay	Judge, Jury, Executioner
CHAPTER II -	A Debt to Pay	Breaking Bread
CHAPTER II -	A Debt to Pay	White Lies and Blackmail
CHAPTER II -	A Debt to Pay	Gluten Free
CHAPTER II -	A Debt to Pay	The Conqueror
CHAPTER II -	A Debt to Pay	The Last Hunt of Nesaia
CHAPTER II -	A Debt to Pay	The End of Drakon
CHAPTER II -	A Debt to Pay	The Fall of Deianeira
CHAPTER II -	A Debt to Pay	The Last Fight of Aristaios
CHAPTER II -	A Debt to Pay	A Bloody Feast
CHAPTER II -	A Debt to Pay	The Battle of Pylos
CHAPTER II -	A Debt to Pay	Dong Time
CHAPTER II -	A Debt to Pay	The Resistance
CHAPTER II -	A Debt to Pay	Unearthing the Truth
CHAPTER II -	A Debt to Pay	An Actor's Life for Me
CHAPTER II -	A Debt to Pay	A-Musing Tale
CHAPTER II -	A Debt to Pay	The Knights
CHAPTER II -	A Debt to Pay	We Will Rise
CHAPTER II -	A Debt to Pay	Where It All Began
CHAPTER II -	A Debt to Pay	Dinner in Sparta
CHAPTER II -	A Debt to Pay	A Fresh Start
CHAPTER II -	A Debt to Pay	Romancing the Stone Garden
CHAPTER II -	A Debt to Pay	Love's Long Shadow
CHAPTER II -	A Debt to Pay	A Slithery Plea
CHAPTER II -	A Debt to Pay	Hard to Artemis
CHAPTER II -	A Debt to Pay	Heavy is the Spear
CHAPTER II -	A Debt to Pay	Keys to Happiness?
CHAPTER II -	A Debt to Pay	Writhing Dead
CHAPTER II -	A Debt to Pay	Ancient Revelations
CHAPTER II -	A Debt to Pay	THE END
CHAPTER III -	The Wolf Hunt	King Leonidas of Sparta
CHAPTER III -	The Wolf Hunt	480 BCE - Battle of Thermopylai
CHAPTER III -	The Wolf Hunt	Kephallonia Islands
CHAPTER III -	The Wolf Hunt	431 BCE
CHAPTER III -	The Wolf Hunt	So it Begins
CHAPTER III -	The Wolf Hunt	Debt Collector
CHAPTER III -	The Wolf Hunt	An Eye for an Eye
CHAPTER III -	The Wolf Hunt	Fancy Guests
CHAPTER III -	The Wolf Hunt	The Blood Fever
CHAPTER III -	The Wolf Hunt	Penelope's Shroud
CHAPTER III -	The Wolf Hunt	A Small Odyssey
CHAPTER III -	The Wolf Hunt	The Big Break
CHAPTER III -	The Wolf Hunt	UBISOFT PRESENTS
CHAPTER III -	The Wolf Hunt	ASSASSIN’S CREED ODYSSEY
CHAPTER III -	The Wolf Hunt	Learning the Ropes
CHAPTER III -	The Wolf Hunt	Equal Employment Opportunity Program
CHAPTER III -	The Wolf Hunt	A Journey Into War
CHAPTER III -	The Wolf Hunt	The Missing Map
CHAPTER III -	The Wolf Hunt	Portion Control
CHAPTER III -	The Wolf Hunt	A Family Ordeal
CHAPTER III -	The Wolf Hunt	The True Story
CHAPTER III -	The Wolf Hunt	The Final Push
CHAPTER III -	The Wolf Hunt	The Wolf of Sparta
CHAPTER III -	The Wolf Hunt	Onward to Phokis
CHAPTER III -	The Wolf Hunt	The Wolf’s Fate
CHAPTER III -	The Wolf Hunt	Consulting a Ghost
CHAPTER III -	The Wolf Hunt	The Truth Will Out
CHAPTER III -	The Wolf Hunt	Snake in the Grass
CHAPTER III -	The Wolf Hunt	The Serpent’s Lair
CHAPTER III -	The Wolf Hunt	Memories Awoken
CHAPTER III -	The Wolf Hunt	Welcome to Athens
CHAPTER III -	The Wolf Hunt	A Venomous Encounter
CHAPTER III -	The Wolf Hunt	Ostracized
CHAPTER III -	The Wolf Hunt	Perikles's Symposium
CHAPTER III -	The Wolf Hunt	Oil and Love
CHAPTER III -	The Wolf Hunt	Drink Up
CHAPTER III -	The Wolf Hunt	To Find a Girl
CHAPTER III -	The Wolf Hunt	To Help a Girl
CHAPTER III -	The Wolf Hunt	Follow That Boat
CHAPTER III -	The Wolf Hunt	Port of Lawlessness
CHAPTER III -	The Wolf Hunt	Monger Down
CHAPTER III -	The Wolf Hunt	First Do No Harm
CHAPTER III -	The Wolf Hunt	The Doctor Will See You Now
CHAPTER III -	The Wolf Hunt	The Priests of Asklepios
CHAPTER III -	The Wolf Hunt	Enough is Enough
CHAPTER III -	The Wolf Hunt	Written in Stone
CHAPTER III -	The Wolf Hunt	A Hearth for a Head
CHAPTER III -	The Wolf Hunt	Speak No Evil
CHAPTER III -	The Wolf Hunt	Ashes to Ashes
CHAPTER III -	The Wolf Hunt	Death Comes for Us All
CHAPTER III -	The Wolf Hunt	Island of Misfortune
CHAPTER III -	The Wolf Hunt	Abandoned by the Gods
CHAPTER III -	The Wolf Hunt	A Growing Sickness
CHAPTER III -	The Wolf Hunt	And the Streets Run Red
CHAPTER III -	The Wolf Hunt	Athens' Last Hope
CHAPTER III -	The Wolf Hunt	A Mother's Prayers
CHAPTER III -	The Wolf Hunt	Catching Up
CHAPTER III -	The Wolf Hunt	Quarry Quandary
CHAPTER III -	The Wolf Hunt	Death and Disorder
CHAPTER III -	The Wolf Hunt	The Paros Blockade
CHAPTER III -	The Wolf Hunt	Unified Front
CHAPTER III -	The Wolf Hunt	A Family’s Legacy
CHAPTER III -	The Wolf Hunt	Lore of the Sphinx
CHAPTER III -	The Wolf Hunt	Awaken the Myth
CHAPTER III -	The Wolf Hunt	Myths and Minotaurs
CHAPTER III -	The Wolf Hunt	Of Minotaurs and Men
CHAPTER III -	The Wolf Hunt	Recollections
CHAPTER III -	The Wolf Hunt	Full Circle
CHAPTER III -	The Wolf Hunt	Blood in the Water
CHAPTER III -	The Wolf Hunt	Catch and Release
CHAPTER III -	The Wolf Hunt	The Lost Arkalochori Axe
CHAPTER III -	The Wolf Hunt	Seeking Answers
CHAPTER III -	The Wolf Hunt	He Waits
CHAPTER III -	The Wolf Hunt	A God Among Men
CHAPTER III -	The Wolf Hunt	Left to Dye
CHAPTER III -	The Wolf Hunt	Stairway to Olympos
CHAPTER III -	The Wolf Hunt	Home Sweet Home
CHAPTER III -	The Wolf Hunt	Kings of Sparta
CHAPTER III -	The Wolf Hunt	Bully the Bullies
CHAPTER III -	The Wolf Hunt	One Bad Spartan Spoils the Bunch
CHAPTER III -	The Wolf Hunt	Delivering a Champion
CHAPTER III -	The Wolf Hunt	The Contender
CHAPTER III -	The Wolf Hunt	The Long Game
CHAPTER III -	The Wolf Hunt	Pankration
CHAPTER III -	The Wolf Hunt	To Kill or Not to Kill
CHAPTER III -	The Wolf Hunt	Judge, Jury, Executioner
CHAPTER III -	The Wolf Hunt	Breaking Bread
CHAPTER III -	The Wolf Hunt	White Lies and Blackmail
CHAPTER III -	The Wolf Hunt	Gluten Free
CHAPTER III -	The Wolf Hunt	The Conqueror
CHAPTER III -	The Wolf Hunt	The Last Hunt of Nesaia
CHAPTER III -	The Wolf Hunt	The End of Drakon
CHAPTER III -	The Wolf Hunt	The Fall of Deianeira
CHAPTER III -	The Wolf Hunt	The Last Fight of Aristaios
CHAPTER III -	The Wolf Hunt	A Bloody Feast
CHAPTER III -	The Wolf Hunt	The Battle of Pylos
CHAPTER III -	The Wolf Hunt	Dong Time
CHAPTER III -	The Wolf Hunt	The Resistance
CHAPTER III -	The Wolf Hunt	Unearthing the Truth
CHAPTER III -	The Wolf Hunt	An Actor's Life for Me
CHAPTER III -	The Wolf Hunt	A-Musing Tale
CHAPTER III -	The Wolf Hunt	The Knights
CHAPTER III -	The Wolf Hunt	We Will Rise
CHAPTER III -	The Wolf Hunt	Where It All Began
CHAPTER III -	The Wolf Hunt	Dinner in Sparta
CHAPTER III -	The Wolf Hunt	A Fresh Start
CHAPTER III -	The Wolf Hunt	Romancing the Stone Garden
CHAPTER III -	The Wolf Hunt	Love's Long Shadow
CHAPTER III -	The Wolf Hunt	A Slithery Plea
CHAPTER III -	The Wolf Hunt	Hard to Artemis
CHAPTER III -	The Wolf Hunt	Heavy is the Spear
CHAPTER III -	The Wolf Hunt	Keys to Happiness?
CHAPTER III -	The Wolf Hunt	Writhing Dead
CHAPTER III -	The Wolf Hunt	Ancient Revelations
CHAPTER III -	The Wolf Hunt	THE END
CHAPTER IV -	The Wolf and Snake	King Leonidas of Sparta
CHAPTER IV -	The Wolf and Snake	480 BCE - Battle of Thermopylai
CHAPTER IV -	The Wolf and Snake	Kephallonia Islands
CHAPTER IV -	The Wolf and Snake	431 BCE
CHAPTER IV -	The Wolf and Snake	So it Begins
CHAPTER IV -	The Wolf and Snake	Debt Collector
CHAPTER IV -	The Wolf and Snake	An Eye for an Eye
CHAPTER IV -	The Wolf and Snake	Fancy Guests
CHAPTER IV -	The Wolf and Snake	The Blood Fever
CHAPTER IV -	The Wolf and Snake	Penelope's Shroud
CHAPTER IV -	The Wolf and Snake	A Small Odyssey
CHAPTER IV -	The Wolf and Snake	The Big Break
CHAPTER IV -	The Wolf and Snake	UBISOFT PRESENTS
CHAPTER IV -	The Wolf and Snake	ASSASSIN’S CREED ODYSSEY
CHAPTER IV -	The Wolf and Snake	Learning the Ropes
CHAPTER IV -	The Wolf and Snake	Equal Employment Opportunity Program
CHAPTER IV -	The Wolf and Snake	A Journey Into War
CHAPTER IV -	The Wolf and Snake	The Missing Map
CHAPTER IV -	The Wolf and Snake	Portion Control
CHAPTER IV -	The Wolf and Snake	A Family Ordeal
CHAPTER IV -	The Wolf and Snake	The True Story
CHAPTER IV -	The Wolf and Snake	The Final Push
CHAPTER IV -	The Wolf and Snake	The Wolf of Sparta
CHAPTER IV -	The Wolf and Snake	Onward to Phokis
CHAPTER IV -	The Wolf and Snake	The Wolf’s Fate
CHAPTER IV -	The Wolf and Snake	Consulting a Ghost
CHAPTER IV -	The Wolf and Snake	The Truth Will Out
CHAPTER IV -	The Wolf and Snake	Snake in the Grass
CHAPTER IV -	The Wolf and Snake	The Serpent’s Lair
CHAPTER IV -	The Wolf and Snake	Memories Awoken
CHAPTER IV -	The Wolf and Snake	Welcome to Athens
CHAPTER IV -	The Wolf and Snake	A Venomous Encounter
CHAPTER IV -	The Wolf and Snake	Ostracized
CHAPTER IV -	The Wolf and Snake	Perikles's Symposium
CHAPTER IV -	The Wolf and Snake	Oil and Love
CHAPTER IV -	The Wolf and Snake	Drink Up
CHAPTER IV -	The Wolf and Snake	To Find a Girl
CHAPTER IV -	The Wolf and Snake	To Help a Girl
CHAPTER IV -	The Wolf and Snake	Follow That Boat
CHAPTER IV -	The Wolf and Snake	Port of Lawlessness
CHAPTER IV -	The Wolf and Snake	Monger Down
CHAPTER IV -	The Wolf and Snake	First Do No Harm
CHAPTER IV -	The Wolf and Snake	The Doctor Will See You Now
CHAPTER IV -	The Wolf and Snake	The Priests of Asklepios
CHAPTER IV -	The Wolf and Snake	Enough is Enough
CHAPTER IV -	The Wolf and Snake	Written in Stone
CHAPTER IV -	The Wolf and Snake	A Hearth for a Head
CHAPTER IV -	The Wolf and Snake	Speak No Evil
CHAPTER IV -	The Wolf and Snake	Ashes to Ashes
CHAPTER IV -	The Wolf and Snake	Death Comes for Us All
CHAPTER IV -	The Wolf and Snake	Island of Misfortune
CHAPTER IV -	The Wolf and Snake	Abandoned by the Gods
CHAPTER IV -	The Wolf and Snake	A Growing Sickness
CHAPTER IV -	The Wolf and Snake	And the Streets Run Red
CHAPTER IV -	The Wolf and Snake	Athens' Last Hope
CHAPTER IV -	The Wolf and Snake	A Mother's Prayers
CHAPTER IV -	The Wolf and Snake	Catching Up
CHAPTER IV -	The Wolf and Snake	Quarry Quandary
CHAPTER IV -	The Wolf and Snake	Death and Disorder
CHAPTER IV -	The Wolf and Snake	The Paros Blockade
CHAPTER IV -	The Wolf and Snake	Unified Front
CHAPTER IV -	The Wolf and Snake	A Family’s Legacy
CHAPTER IV -	The Wolf and Snake	Lore of the Sphinx
CHAPTER IV -	The Wolf and Snake	Awaken the Myth
CHAPTER IV -	The Wolf and Snake	Myths and Minotaurs
CHAPTER IV -	The Wolf and Snake	Of Minotaurs and Men
CHAPTER IV -	The Wolf and Snake	Recollections
CHAPTER IV -	The Wolf and Snake	Full Circle
CHAPTER IV -	The Wolf and Snake	Blood in the Water
CHAPTER IV -	The Wolf and Snake	Catch and Release
CHAPTER IV -	The Wolf and Snake	The Lost Arkalochori Axe
CHAPTER IV -	The Wolf and Snake	Seeking Answers
CHAPTER IV -	The Wolf and Snake	He Waits
CHAPTER IV -	The Wolf and Snake	A God Among Men
CHAPTER IV -	The Wolf and Snake	Left to Dye
CHAPTER IV -	The Wolf and Snake	Stairway to Olympos
CHAPTER IV -	The Wolf and Snake	Home Sweet Home
CHAPTER IV -	The Wolf and Snake	Kings of Sparta
CHAPTER IV -	The Wolf and Snake	Bully the Bullies
CHAPTER IV -	The Wolf and Snake	One Bad Spartan Spoils the Bunch
CHAPTER IV -	The Wolf and Snake	Delivering a Champion
CHAPTER IV -	The Wolf and Snake	The Contender
CHAPTER IV -	The Wolf and Snake	The Long Game
CHAPTER IV -	The Wolf and Snake	Pankration
CHAPTER IV -	The Wolf and Snake	To Kill or Not to Kill
CHAPTER IV -	The Wolf and Snake	Judge, Jury, Executioner
CHAPTER IV -	The Wolf and Snake	Breaking Bread
CHAPTER IV -	The Wolf and Snake	White Lies and Blackmail
CHAPTER IV -	The Wolf and Snake	Gluten Free
CHAPTER IV -	The Wolf and Snake	The Conqueror
CHAPTER IV -	The Wolf and Snake	The Last Hunt of Nesaia
CHAPTER IV -	The Wolf and Snake	The End of Drakon
CHAPTER IV -	The Wolf and Snake	The Fall of Deianeira
CHAPTER IV -	The Wolf and Snake	The Last Fight of Aristaios
CHAPTER IV -	The Wolf and Snake	A Bloody Feast
CHAPTER IV -	The Wolf and Snake	The Battle of Pylos
CHAPTER IV -	The Wolf and Snake	Dong Time
CHAPTER IV -	The Wolf and Snake	The Resistance
CHAPTER IV -	The Wolf and Snake	Unearthing the Truth
CHAPTER IV -	The Wolf and Snake	An Actor's Life for Me
CHAPTER IV -	The Wolf and Snake	A-Musing Tale
CHAPTER IV -	The Wolf and Snake	The Knights
CHAPTER IV -	The Wolf and Snake	We Will Rise
CHAPTER IV -	The Wolf and Snake	Where It All Began
CHAPTER IV -	The Wolf and Snake	Dinner in Sparta
CHAPTER IV -	The Wolf and Snake	A Fresh Start
CHAPTER IV -	The Wolf and Snake	Romancing the Stone Garden
CHAPTER IV -	The Wolf and Snake	Love's Long Shadow
CHAPTER IV -	The Wolf and Snake	A Slithery Plea
CHAPTER IV -	The Wolf and Snake	Hard to Artemis
CHAPTER IV -	The Wolf and Snake	Heavy is the Spear
CHAPTER IV -	The Wolf and Snake	Keys to Happiness?
CHAPTER IV -	The Wolf and Snake	Writhing Dead
CHAPTER IV -	The Wolf and Snake	Ancient Revelations
CHAPTER IV -	The Wolf and Snake	THE END
CHAPTER V -	Of Visions and Visionaries	King Leonidas of Sparta
CHAPTER V -	Of Visions and Visionaries	480 BCE - Battle of Thermopylai
CHAPTER V -	Of Visions and Visionaries	Kephallonia Islands
CHAPTER V -	Of Visions and Visionaries	431 BCE
CHAPTER V -	Of Visions and Visionaries	So it Begins
CHAPTER V -	Of Visions and Visionaries	Debt Collector
CHAPTER V -	Of Visions and Visionaries	An Eye for an Eye
CHAPTER V -	Of Visions and Visionaries	Fancy Guests
CHAPTER V -	Of Visions and Visionaries	The Blood Fever
CHAPTER V -	Of Visions and Visionaries	Penelope's Shroud
CHAPTER V -	Of Visions and Visionaries	A Small Odyssey
CHAPTER V -	Of Visions and Visionaries	The Big Break
CHAPTER V -	Of Visions and Visionaries	UBISOFT PRESENTS
CHAPTER V -	Of Visions and Visionaries	ASSASSIN’S CREED ODYSSEY
CHAPTER V -	Of Visions and Visionaries	Learning the Ropes
CHAPTER V -	Of Visions and Visionaries	Equal Employment Opportunity Program
CHAPTER V -	Of Visions and Visionaries	A Journey Into War
CHAPTER V -	Of Visions and Visionaries	The Missing Map
CHAPTER V -	Of Visions and Visionaries	Portion Control
CHAPTER V -	Of Visions and Visionaries	A Family Ordeal
CHAPTER V -	Of Visions and Visionaries	The True Story
CHAPTER V -	Of Visions and Visionaries	The Final Push
CHAPTER V -	Of Visions and Visionaries	The Wolf of Sparta
CHAPTER V -	Of Visions and Visionaries	Onward to Phokis
CHAPTER V -	Of Visions and Visionaries	The Wolf’s Fate
CHAPTER V -	Of Visions and Visionaries	Consulting a Ghost
CHAPTER V -	Of Visions and Visionaries	The Truth Will Out
CHAPTER V -	Of Visions and Visionaries	Snake in the Grass
CHAPTER V -	Of Visions and Visionaries	The Serpent’s Lair
